cid,text,time,author,channel,votes,replies,photo,heart,time_parsed,video_url
UgzvtEbUUuoJHnZtGjB4AaABAg.8uZ4ZursF6e8zvNOZcAW_-,@David Hernandez a response?,6 years ago (edited),@AllegationHunter,UCSs4jjXXZe37dfoQcU17tTg,0,,https://yt3.ggpht.com/C477BKG4paUPEw4_7HJFpZh1QpK6fyGjYMxU6oLEW-Z1gGTuyZWgPL95wYh02Nyfw_l1C0gSMQ=s88-c-k-c0x00ffffff-no-rj,False,1582878365.95263,https://www.youtube.com/watch?v=INIG636SnU4
UgzvtEbUUuoJHnZtGjB4AaABAg.8uZ4ZursF6e9-OsgpF3ZzS,Because we Muslims respect all prophets of God.,6 years ago,@maitha20000,UCBTqliNJsqRFZXsvkEpePFA,0,,https://yt3.ggpht.com/A_PIPdwIDPfdOTcKjhqr78eVt6hKjm8wU_suv-p-FCR_kkj9y0Zd8JE5SsONebcCycJgtodxNA=s88-c-k-c0x00ffffff-no-rj,False,1582878365.954215,https://www.youtube.com/watch?v=INIG636SnU4
UgzvtEbUUuoJHnZtGjB4AaABAg.8uZ4ZursF6e9-Oxdn_sbmJ,We r encouraged too.,6 years ago,@filzahmahmood515,UCjAdIX0KgeU4fFC_3zR5GYw,0,,https://yt3.ggpht.com/ytc/AIdro_n37VurSlKlsCJ4U6ROztbqsJilJjW9M5YmKj4K8t0=s88-c-k-c0x00ffffff-no-rj,False,1582878365.955784,https://www.youtube.com/watch?v=INIG636SnU4
UgzvtEbUUuoJHnZtGjB4AaABAg.8uZ4ZursF6e9-hP6rzFHoT,@David Hernandez it is written in the verse nly that we have to say it for prophet Muhammad and not for any 1 else .. then too we respect each and every prophet by saying peace be upon him ..,6 years ago (edited),@abdealibhopalwala464,UCLFfgtiU3XQOKyFGTiwSraA,0,,https://yt3.ggpht.com/ytc/AIdro_nRrEM2n54w4ir7C4a81aItIa_RBiTSusM9tBOKFB-Qbkaz=s88-c-k-c0x00ffffff-no-rj,False,1582878365.957325,https://www.youtube.com/watch?v=INIG636SnU4
UgzvtEbUUuoJHnZtGjB4AaABAg.8uZ4ZursF6e9-iNEYYJiGO,@David Hernandez who's triggered..,6 years ago (edited),@Ghoost1029,UCi-RMnYbpOg61ByilgYTLTQ,0,,https://yt3.ggpht.com/ZLthnQteSFaJamGKjJSuOjIcEez4rXa1NdujjUbmy1gLCl4rz3INtLxtJhfyslFeLyRl64jB=s88-c-k-c0x00ffffff-no-rj,False,1582878365.959063,https://www.youtube.com/watch?v=INIG636SnU4
UgzvtEbUUuoJHnZtGjB4AaABAg.8uZ4ZursF6e90ffUuWDmlr,"@David Hernandez 

In the taraweeh  ( Ramadan prayers ) Muslims cry at the verse when Jacob was told his son Joseph was gone 

Being able to live the pain of a prophet only means that we have mercy towards them and towards each other 

We often pray that God guides us to their path and gather us with them in heaven and we will sure meet them all again  


This is not the only life we've been given 


We simply are people who accepted our God's message worshipping him as the one and only God  

We accepted his prophets and the scriptures 


And if you are gonna hate us for that then this is your problem not ours 


Peace",6 years ago (edited),@realsh7992,UCg_gzM5XoxcfrbzCbUeK_2Q,0,,https://yt3.ggpht.com/ytc/AIdro_nZ1j9MbAFxPD3gwZPlJ080PXCbuwzY3KbbPFdUAmZ73Q=s88-c-k-c0x00ffffff-no-rj,False,1582878365.96085,https://www.youtube.com/watch?v=INIG636SnU4
UgzvtEbUUuoJHnZtGjB4AaABAg.8uZ4ZursF6e92sWvDqoyFG,Because we trust them all and love them all but we don’t call them Gods or son of God because in that way we are not believing in real God,6 years ago,@ronig4232,UCNvdthTre9jDgW_IKO3y_ZQ,0,,https://yt3.ggpht.com/ytc/AIdro_mIid5gfFhBYv9I_FpgRQJuoae1BAQzWhGSdz6Id0c=s88-c-k-c0x00ffffff-no-rj,False,1582878365.962559,https://www.youtube.com/watch?v=INIG636SnU4
UgzvtEbUUuoJHnZtGjB4AaABAg.8uZ4ZursF6e994OcOR444D,Not just the prophet even when u mention jibreel you gotta say alayhi assalam,5 years ago,@Akrammfk,UCwg2nuUcop-AQ8iHZYminqA,0,,https://yt3.ggpht.com/gmXgPUqcYlZwzUuFoE_q_Ks7U0h1t08Odc4-KVaaj4OnV8JmOztbukrxMmSdnbDBz_HFP-0izg=s88-c-k-c0x00ffffff-no-rj,False,1614500765.964229,https://www.youtube.com/watch?v=INIG636SnU4
UgzvtEbUUuoJHnZtGjB4AaABAg.8uZ4ZursF6e99UdEauRcji,Louna Michel ur delusional,5 years ago,@drbuffed4651,UCTrP8q_hmlkEUiobaoxnNqw,0,,https://yt3.ggpht.com/ytc/AIdro_lnuAQNMYGGMpmAI7orgczbrSiudUY_MKKpCF3sXhW50lI=s88-c-k-c0x00ffffff-no-rj,False,1614500765.965821,https://www.youtube.com/watch?v=INIG636SnU4
UgzvtEbUUuoJHnZtGjB4AaABAg.8uZ4ZursF6e99VVxXtrVIt,"Louna Michel it’s the same god Jesus Christ and Muhammad worshiped, you believe jesus is god, but that doesn’t make sense, because not anywhere he says I am god, why would god not declare that he is the one?",5 years ago (edited),@drbuffed4651,UCTrP8q_hmlkEUiobaoxnNqw,0,,https://yt3.ggpht.com/ytc/AIdro_lnuAQNMYGGMpmAI7orgczbrSiudUY_MKKpCF3sXhW50lI=s88-c-k-c0x00ffffff-no-rj,False,1614500766.196633,https://www.youtube.com/watch?v=INIG636SnU4
UgzvtEbUUuoJHnZtGjB4AaABAg.8uZ4ZursF6e99VeCFQdiPT,"Louna Michel the Bible has been changed, its easy to understand",5 years ago,@drbuffed4651,UCTrP8q_hmlkEUiobaoxnNqw,0,,https://yt3.ggpht.com/ytc/AIdro_lnuAQNMYGGMpmAI7orgczbrSiudUY_MKKpCF3sXhW50lI=s88-c-k-c0x00ffffff-no-rj,False,1614500766.198343,https://www.youtube.com/watch?v=INIG636SnU4
UgzvtEbUUuoJHnZtGjB4AaABAg.8uZ4ZursF6e99XCM3RXdrA,"Louna Michel wouldn’t you want to listen to the true word of god, or Jesus as you say?",5 years ago,@drbuffed4651,UCTrP8q_hmlkEUiobaoxnNqw,0,,https://yt3.ggpht.com/ytc/AIdro_lnuAQNMYGGMpmAI7orgczbrSiudUY_MKKpCF3sXhW50lI=s88-c-k-c0x00ffffff-no-rj,False,1614500766.199998,https://www.youtube.com/watch?v=INIG636SnU4
UgzvtEbUUuoJHnZtGjB4AaABAg.8uZ4ZursF6e99Yps7SGVt7,"Louna Michel I am sorry to say, your not even a Christian then, if believing in god and doing what he says or even believing in Jesus has to be based on something just informative, I wouldn’t buy it, just like the other Christians who become Muslims and Muslims who Christians like you cant convert, it might hurt you but that’s the truth honey, no offense",5 years ago (edited),@drbuffed4651,UCTrP8q_hmlkEUiobaoxnNqw,0,,https://yt3.ggpht.com/ytc/AIdro_lnuAQNMYGGMpmAI7orgczbrSiudUY_MKKpCF3sXhW50lI=s88-c-k-c0x00ffffff-no-rj,False,1614500766.20155,https://www.youtube.com/watch?v=INIG636SnU4
UgzvtEbUUuoJHnZtGjB4AaABAg.8uZ4ZursF6e9CxAzefW9zr,I thought it was just for Muhammad saw I didn’t know every prophet thanks for informing me,5 years ago,@fmjjjjn7510,UCW_hhvWTHkNCV2zoyvIXM_Q,0,,https://yt3.ggpht.com/vAStYW927x0ZZ5Y2mI5643R3UBrMApy5mUbTbcv4BIXnvDVIVOAIiqNJEdLAbAP_CnLAh5qv=s88-c-k-c0x00ffffff-no-rj,False,1614500766.20312,https://www.youtube.com/watch?v=INIG636SnU4
UgzvtEbUUuoJHnZtGjB4AaABAg.8uZ4ZursF6e9GDk_iPXsUU,"They do respect the name of each prophets but they cast doubts on their books and thus make them empty shells .. names without mission .. useless prophets 
And who is the one that cast doubt on the books of God except Satan himself",5 years ago,@bishayy,UCKuTfTJIx5C-xiJtGW_Jc2A,0,,https://yt3.ggpht.com/ytc/AIdro_lp1LZsUcsv9yU8Pa-Bums8Nh9XxL2UhLjjRkSxt3ySlw=s88-c-k-c0x00ffffff-no-rj,False,1614500766.204681,https://www.youtube.com/watch?v=INIG636SnU4
UgzvtEbUUuoJHnZtGjB4AaABAg.8uZ4ZursF6e9GDzFW0iZLN,"Yea, and it makes the conversation so much longer. LOL",5 years ago,@Del-Canada,UCfS0GPW4iL-ldhQzSkZcMPg,0,,https://yt3.ggpht.com/ytc/AIdro_mgM0VjHAId6XBVmKVZaULFr4dK81IGgYhKGEHGR-EsSiw=s88-c-k-c0x00ffffff-no-rj,False,1614500766.206259,https://www.youtube.com/watch?v=INIG636SnU4
UgzvtEbUUuoJHnZtGjB4AaABAg.8uZ4ZursF6e9H514aSns1G,"I find the repeating of ""Peace be upon him"" one of the most annoying things about Islam. Drives me nuts. :) So unnecessary, they can't hear you, they're dead.",5 years ago,@kylemccormack1785,UCy6OENyrZYa6xhmXfcrs-9Q,0,,https://yt3.ggpht.com/ytc/AIdro_mH4oq90xlFI7R0qlJICBOTg4kojKwrvjrzBcyoXs0roaY=s88-c-k-c0x00ffffff-no-rj,False,1614500766.207813,https://www.youtube.com/watch?v=INIG636SnU4
UgzvtEbUUuoJHnZtGjB4AaABAg.8uZ4ZursF6e9HER2dazQAK,22:20,5 years ago,@QuranwithRain,UCzTZk6t13tuvP-LtbY33yAg,0,,https://yt3.ggpht.com/ytc/AIdro_kbjNpLfTAMYoCEkZEmlhoWwScVgJ_6vRLea3W7TWfaXLhz=s88-c-k-c0x00ffffff-no-rj,False,1614500766.20934,https://www.youtube.com/watch?v=INIG636SnU4
UgzvtEbUUuoJHnZtGjB4AaABAg.8uZ4ZursF6e9HSIEhWLMKG,u realise you have to do this right,5 years ago,@blaisebromage2327,UCLjwWOx7gih_OcTr2FI5Xiw,0,,https://yt3.ggpht.com/ytc/AIdro_lGbXeYN9bQliWFLmO35pkserC8PdFvBn2sXjgQ-UU0=s88-c-k-c0x00ffffff-no-rj,False,1614500766.210883,https://www.youtube.com/watch?v=INIG636SnU4
UgzvtEbUUuoJHnZtGjB4AaABAg.8uZ4ZursF6e9IEQBnuP8bK,All muslim peoples  do that 😊😊😊,5 years ago,@salihaamoura232,UCj5LlFu2iCBkL5hVUSqtdAA,0,,https://yt3.ggpht.com/ytc/AIdro_nGyrtZPhpDPdhaJsbNBy6Jp_YR4w_yvKq8DixRXED-0Is=s88-c-k-c0x00ffffff-no-rj,False,1614500766.453024,https://www.youtube.com/watch?v=INIG636SnU4
UgzvtEbUUuoJHnZtGjB4AaABAg.8uZ4ZursF6e9IZS8StRAYQ,Not just umer we all do this,5 years ago,@zahid7505,UCbe60bEnlQtMP0i8ZZu3q7Q,0,,https://yt3.ggpht.com/ytc/AIdro_nKBhrRnstwGc3lw2uOySrp7fZoBmFSbqzs80vWPyPgL_g=s88-c-k-c0x00ffffff-no-rj,False,1614500766.45479,https://www.youtube.com/watch?v=INIG636SnU4
UgzvtEbUUuoJHnZtGjB4AaABAg.8uZ4ZursF6e9IzbNCAig6u,mashallah,5 years ago,@notasfantasic2954,UCAYYOMO4WYy7jcTWazwJofg,0,,https://yt3.ggpht.com/ytc/AIdro_mPoYrQdZdw4doGIkKesyLm55C7uWJlipGA9ZJXutetHw=s88-c-k-c0x00ffffff-no-rj,False,1614500766.456463,https://www.youtube.com/watch?v=INIG636SnU4
UgzvtEbUUuoJHnZtGjB4AaABAg.8uZ4ZursF6e9JJKSrV7ZbI,"And for their saying: We have killed the Messiah, Jesus, son of Mary, the messenger of Allah, and they killed him not, nor did they cause his death on the cross, but was made a lookalike (of Jesus) to them.}
Truthful Allah the Great


Then I reply to you by the Truth: And that is because satan wants to deceive the humans altogether so he would take advantage of the Christians' doctrine without the Truth and wants to mislead the Christians and Muslims off the straight path, and as for the Jews they know that he is the outcast satan but they despaired from Allah's mercy and they want the Christians and Muslims altogether to be with them in hell-fire and for that Allah warns the Christians from the cunning of the Jews, and Allah the Most High said: {Say: O People of the Book, do not exaggerate in the matter of your religion other than the Truth, and do not follow the low desires of people who went astray before and led many astray, and went astray from the right path.}Truthful Allah the Great [Al-Ma-eda] 5:77 
{قُلْ يَا أَهْلَ الْكِتَابِ لا تَغْلُوا فِي دِينِكُمْ غَيْرَ الْحَقِّ وَلا تَتَّبِعُوا أَهْوَاءَ قَوْمٍ قَدْ ضَلُّوا مِنْ قَبْلُ وَأَضَلُّوا كَثِيراً وَضَلُّوا عَنْ سَوَاءِ السَّبِيلِ} صدق الله العظيم [المائدة:77].

And Allah addresses the Christians in His word the Most High: {Say: O People of the Book, do not exaggerate in the matter of your religion other than the Truth}, then He warns them from following the forgery of the Jews in the exaggeration in the forged Books about Jesus the son of Mary, therefore Allah the Most High said: {and do not follow the low desires of people who went astray before and led many astray, and went astray from the right path.}Truthful Allah the Great. That’s because many of the current Gospel Books and the Torah in fact it is from the forgery of human satans from the Jews to mislead the Christians off the right path, and for that Allah the Most High said: {Say: O People of the Book, do not exaggerate in the matter of your religion other than the Truth, and do not follow the low desires of people who went astray before and led many astray, and went astray from the right path.}Truthful Allah the Great [Al-Ma-eda] 5:77
{قُلْ يَا أَهْلَ الْكِتَابِ لا تَغْلُوا فِي دِينِكُمْ غَيْرَ الْحَقِّ}
{وَلا تَتَّبِعُوا أَهْوَاءَ قَوْمٍ قَدْ ضَلُّوا مِنْ قَبْلُ وَأَضَلُّوا كَثِيراً وَضَلُّوا عَنْ سَوَاءِ السَّبِيلِ}
{قُلْ يَا أَهْلَ الْكِتَابِ لا تَغْلُوا فِي دِينِكُمْ غَيْرَ الْحَقِّ وَلا تَتَّبِعُوا أَهْوَاءَ قَوْمٍ قَدْ ضَلُّوا مِنْ قَبْلُ وَأَضَلُّوا كَثِيراً وَضَلُّوا عَنْ سَوَاءِ السَّبِيلِ} صدق الله العظيم.

The website of the Awaited Mahdi Imam Nasser Mohammad Yamani choose your language and read his data wwwmahdialummacom
Put two point to the link",5 years ago,@ahmedjeovani1475,UCfULVOzv5ZsZPFENtYk-vFg,0,,https://yt3.ggpht.com/ytc/AIdro_nfXzRshCVht7XWB20tPhmWonuIGl0Nrnh-JZDaR8s=s88-c-k-c0x00ffffff-no-rj,False,1614500766.458373,https://www.youtube.com/watch?v=INIG636SnU4
UgzvtEbUUuoJHnZtGjB4AaABAg.8uZ4ZursF6e9JU-S5qfcT3,Because we beileve in them (pbut),5 years ago,@MohammedAhmed-pb8zw,UCuiawV_bKjELGrSNSn3RaJg,0,,https://yt3.ggpht.com/ytc/AIdro_kdOnUU3JtTSvG-DO2HwN1W31cJKedqNPd8oik7H-yiRg=s88-c-k-c0x00ffffff-no-rj,False,1614500766.460296,https://www.youtube.com/watch?v=INIG636SnU4
UgzvtEbUUuoJHnZtGjB4AaABAg.8uZ4ZursF6e9JU-d3XzXsR, @MohammedAhmed-pb8zw  nope you dont! all the prophets wrote about Yeshua HaMoshiach,5 years ago,@michielvdvlies3315,UCea2yu_k3E1A8txsiXOiFew,0,,https://yt3.ggpht.com/uavBNC_Bm2bW6EPTm2cd08eIdre2NFrLsLoWj_VoZMV98n9xHumhPfZsvPcZoxD0Fb46NW4W=s88-c-k-c0x00ffffff-no-rj,False,1614500766.461934,https://www.youtube.com/watch?v=INIG636SnU4
UgzvtEbUUuoJHnZtGjB4AaABAg.8uZ4ZursF6e9JY3NBrj5Z1,All the Muslims have to respect them.,5 years ago,@juzsica9623,UCa7y-opwATYCTRd57vToGww,0,,https://yt3.ggpht.com/ytc/AIdro_nyuK3LMsrZORJ-NYPuPp3csFSoVzfDADJio2trZrg=s88-c-k-c0x00ffffff-no-rj,False,1614500766.463548,https://www.youtube.com/watch?v=INIG636SnU4
UgzvtEbUUuoJHnZtGjB4AaABAg.8uZ4ZursF6e9JY5TYPreLX, @juzsica9623  all the prophets wrote about Jesus so why don't you respect Him?,5 years ago,@michielvdvlies3315,UCea2yu_k3E1A8txsiXOiFew,0,,https://yt3.ggpht.com/uavBNC_Bm2bW6EPTm2cd08eIdre2NFrLsLoWj_VoZMV98n9xHumhPfZsvPcZoxD0Fb46NW4W=s88-c-k-c0x00ffffff-no-rj,False,1614500766.465089,https://www.youtube.com/watch?v=INIG636SnU4
UgzvtEbUUuoJHnZtGjB4AaABAg.8uZ4ZursF6e9JYew9WX6sD,"The one who says every time: ""Peace"" Peace"" ""Peace"" is the one who lacks PEACE the most. The same applies to ""showing"" respect.",5 years ago,@المسيح-ل1ض,UCd2pzzD08ekX-DvG_AzdXmg,0,,https://yt3.ggpht.com/G2RLtq75ZUwvM3Xt7VH59a2NUTd7iiFyJgaPe81QVrJuSenfYbqNp6UQONoMUU69GTDxdzHc6A=s88-c-k-c0x00ffffff-no-rj,False,1614500766.466689,https://www.youtube.com/watch?v=INIG636SnU4
UgzvtEbUUuoJHnZtGjB4AaABAg.8uZ4ZursF6e9JYinmug7Pl,"Interesting how the three religions have a very important figure in common, the MESSIAH the CHRIST.

In Judaism, the MESSIAH the CHRIST is EVERLASTING, MIGHTY GOD, PRINCE OF PEACE who will return on the Judgment Day on the clouds of heavens with His angels. 

In Christianity, the MESSIAH the CHRIST is EVERLASTING, MIGHTY GOD, who will return on the Judgment Day on the clouds of heavens with His angels. 

In Islam, the MESSIAH the CHRIST is the LIVING WORD of GOD and the LIVING SPIRIT of GOD who CREATES from mud and BREATHES into the mud a LIVING SPIRIT and who will be returning on the Judgment Day as a RIGHTEOUS JUDGE.",5 years ago,@المسيح-ل1ض,UCd2pzzD08ekX-DvG_AzdXmg,0,,https://yt3.ggpht.com/G2RLtq75ZUwvM3Xt7VH59a2NUTd7iiFyJgaPe81QVrJuSenfYbqNp6UQONoMUU69GTDxdzHc6A=s88-c-k-c0x00ffffff-no-rj,False,1614500766.46824,https://www.youtube.com/watch?v=INIG636SnU4
UgzvtEbUUuoJHnZtGjB4AaABAg.8uZ4ZursF6e9_hM10rLJN9,"I left Islam in 2016. I am now an atheist. The main reason i left Islam is because Islam allows cruelty to animals in the name of halal.  #Ex-muslim ,.....",3 years ago,@Ammeo,UCsQQVjneBHYvRDKrkm_412A,0,,https://yt3.ggpht.com/ytc/AIdro_nY7lY4TE0Q2geb9xvl2ta2NGFD7VwzvP7vY_whA48JoRE=s88-c-k-c0x00ffffff-no-rj,False,1677572766.469804,https://www.youtube.com/watch?v=INIG636SnU4
UgzvtEbUUuoJHnZtGjB4AaABAg.8uZ4ZursF6eA1eDHhg6EJ0, @Ammeo  just cause Mohammed is false prophet  that doesn't mean God isn't real. Science and math points toward God even if you don't follow religion never stop seeking truth.,1 year ago,@ydlbm,UCYhXorXw0GNSdg310OmoqqA,0,,https://yt3.ggpht.com/ytc/AIdro_lMW3Uwm2Os3tWBQNugPrznFkkCNfZOVTlwPxQbmiTxyAc=s88-c-k-c0x00ffffff-no-rj,False,1740731166.471351,https://www.youtube.com/watch?v=INIG636SnU4
UgzvtEbUUuoJHnZtGjB4AaABAg.8uZ4ZursF6eA1bR9cHXTWl,@ayaanrahim6276 you don't listen  to prophets,1 year ago (edited),@ydlbm,UCYhXorXw0GNSdg310OmoqqA,0,,https://yt3.ggpht.com/ytc/AIdro_lMW3Uwm2Os3tWBQNugPrznFkkCNfZOVTlwPxQbmiTxyAc=s88-c-k-c0x00ffffff-no-rj,False,1740731166.473026,https://www.youtube.com/watch?v=INIG636SnU4
UgzvtEbUUuoJHnZtGjB4AaABAg.8uZ4ZursF6eA2FmBgq7nnC,Is cringe and shouldn’t be a thing,1 year ago,@y274,UCcR9luifludFpasHoDKRkRA,0,,https://yt3.ggpht.com/Q9Xx3LC_vNjPRRoVi83qqbCVTyeaMzxbTXgdq9aqeQC0uKXIk-my87SZpnk-WUYExcZY5AUmVE4=s88-c-k-c0x00ffffff-no-rj,False,1740731166.683184,https://www.youtube.com/watch?v=INIG636SnU4
UgzvtEbUUuoJHnZtGjB4AaABAg.8uZ4ZursF6eA7j-YwMhxcM,It creeps me out. Makes him sound brainwashed.,1 year ago,@kellivanter,UC0eNeKLVMXcUtNXNMSb5RJw,0,,https://yt3.ggpht.com/1QfiMl5cHqpc6OKEO1GjJV-l_UkzZCLTo97_5QUae42lHWpQCpo6ziiYzld4vYsC3qq4FI557w=s88-c-k-c0x00ffffff-no-rj,False,1740731166.685048,https://www.youtube.com/watch?v=INIG636SnU4
UgzvtEbUUuoJHnZtGjB4AaABAg.8uZ4ZursF6eAOUEVkg7CHW,Hes doing ehat we are all supposed to do relax,4 months ago,@game1one420,UCWV5U1KehjRW68Nz74RMlJw,0,,https://yt3.ggpht.com/_WOFKBuNu5bART1LM7E9_z_2SUoGFI5CNisQ89k_szEEbJUHu3Rz-HX5Z-BIrH0GREB5xqfJTA=s88-c-k-c0x00ffffff-no-rj,False,1761639966.687591,https://www.youtube.com/watch?v=INIG636SnU4
UgzvtEbUUuoJHnZtGjB4AaABAg.8uZ4ZursF6e8zhC8k0vlch, @BobHaughey-z4j  also it's... You're not your... So...,6 years ago,@AllegationHunter,UCSs4jjXXZe37dfoQcU17tTg,3,,https://yt3.ggpht.com/C477BKG4paUPEw4_7HJFpZh1QpK6fyGjYMxU6oLEW-Z1gGTuyZWgPL95wYh02Nyfw_l1C0gSMQ=s88-c-k-c0x00ffffff-no-rj,False,1582878366.689287,https://www.youtube.com/watch?v=INIG636SnU4
UgzvtEbUUuoJHnZtGjB4AaABAg.8uZ4ZursF6e8zKih9zV9lm, @martybarry2395  I'm sorry please can u explain it again more clearly what are you talking about?,6 years ago,@elzashinta753,UCIJVp_fh-SUUX1x3fBA4IDg,0,,https://yt3.ggpht.com/ytc/AIdro_kk8UCUy2HcN_gSAKp3TdW2OdukZyOlaIWM3b-Whvg=s88-c-k-c0x00ffffff-no-rj,False,1582878366.691028,https://www.youtube.com/watch?v=INIG636SnU4
UgzvtEbUUuoJHnZtGjB4AaABAg.8uZ4ZursF6e8zTTPYTTJ8D,"Respecting the prophets but not their messages believing in the Torah, Zaboor and Injeel as being sent by Allah but not it's message. 

Isn't it suprising that the Quran has a chapter on Mary, the mother of Jesus and another chapter on Imran, the supposed grand father of Jesus yet there is no chapter on Jesus the founder of Christianity. 

If Mohammed was a true prophet did respect Jesus why didn't he call him by his original name Yeshua? Why distort a God given name? the concocted, meaningless, purposeless, godless and powerless name isa is not the same as Yeshua (Jesus). 

I am for certain that the false honor given to Jesus is but a means of pacifying Christians is to deceitfully allure them to their false cult",6 years ago (edited),@frankly.speaking,UC2GjNlOQUhe08b18k00kTBg,0,,https://yt3.ggpht.com/Z04cpfSbIYz3_PuRqDrwIYm8ezOINeASmtByrhFJHfFuUNOPBchdHzwOZ8wSjF8TF5ZvrNThCw=s88-c-k-c0x00ffffff-no-rj,False,1582878366.692612,https://www.youtube.com/watch?v=INIG636SnU4
UgzvtEbUUuoJHnZtGjB4AaABAg.8uZ4ZursF6eAMu5k8-h34a,"​ @frankly.speaking Whatever ye Bind, will be bound in heaven - John 21",5 months ago,@harlleygurrola8394,UCNxxb3SWgbrw3PqpCQ0uAJQ,1,,https://yt3.ggpht.com/ytc/AIdro_k42C6dVt1pCPN2DtX3IXSFPDQUdAGO9Pb_BNgH_Q7fYQs=s88-c-k-c0x00ffffff-no-rj,False,1759047966.695055,https://www.youtube.com/watch?v=INIG636SnU4
UgzvtEbUUuoJHnZtGjB4AaABAg.8uZ4ZursF6e8zhFbWwtGl-," @frankly.speaking  
In case you didn't know, Yeshua is not his real name but it's a CURSE uttered by the Jews on him. Do some research.",6 years ago,@ilhamh4359,UC8XI-ksHAt_icf04ufVX-qA,0,,https://yt3.ggpht.com/ytc/AIdro_mZzjaFWO3ERHeW_NTbGR9krDcjdc7r2AlDvCd1Jds=s88-c-k-c0x00ffffff-no-rj,False,1582878366.696739,https://www.youtube.com/watch?v=INIG636SnU4
UgzvtEbUUuoJHnZtGjB4AaABAg.8uZ4ZursF6e99itAQyvZbL," @frankly.speaking  you do realize Jesus is named more times in the Quran than any other Prophet, and Mohammed Peace be upon him was very loving of Isa and described his beautiful being many times, and even sent his companions you a Christian priest rather than anyone else because he said that man is righteous, please pick up the books and research and not believe everything you read on the internet....",5 years ago,@AHMED-ly2ml,UCF50h8fMwllY86zYlSS-euA,0,,https://yt3.ggpht.com/ytc/AIdro_nzkIgerUeuQZ3at90kfxlQgmwr51am65anKfgxAGMIWKM=s88-c-k-c0x00ffffff-no-rj,False,1614500766.698327,https://www.youtube.com/watch?v=INIG636SnU4
UgzvtEbUUuoJHnZtGjB4AaABAg.8uZ4ZursF6e8zV6z5EZv4J,"@cow bend 
Amen and exactly.",6 years ago (edited),@BobHaughey-z4j,UCJCEhCwsCha_Ee2RRjzJl4A,0,,https://yt3.ggpht.com/ytc/AIdro_ks5O7VqMeTgleoKxlNIM9xsxCGg9KIB2GQR7IV7eL4kQ=s88-c-k-c0x00ffffff-no-rj,False,1582878366.699871,https://www.youtube.com/watch?v=INIG636SnU4
UgzvtEbUUuoJHnZtGjB4AaABAg.8uZ4ZursF6e8zc8kuuF_qd, @BobHaughey-z4j  nah,6 years ago,@AllegationHunter,UCSs4jjXXZe37dfoQcU17tTg,3,,https://yt3.ggpht.com/C477BKG4paUPEw4_7HJFpZh1QpK6fyGjYMxU6oLEW-Z1gGTuyZWgPL95wYh02Nyfw_l1C0gSMQ=s88-c-k-c0x00ffffff-no-rj,False,1582878366.701371,https://www.youtube.com/watch?v=INIG636SnU4
Ugxgv-PUR6OWM7OdWmN4AaABAg.A5ivswEV9qXAIAnADA9GD_,That’s exactly what I thought when watching this video.. Just imagine the rewards he will receive from God. SubhanAllah,9 months ago,@cccppd,UClhw1r8GH6NT8TdUyvcM8aA,31,,https://yt3.ggpht.com/ytc/AIdro_lI5aDxWDIVwQWn2Dun0faVxVMFYeD0rw9iq9KQ0ltN2dR9pCPWY0WuJ6rPOPQusko1-w=s88-c-k-c0x00ffffff-no-rj,False,1748420766.966612,https://www.youtube.com/watch?v=INIG636SnU4
Ugxgv-PUR6OWM7OdWmN4AaABAg.A5ivswEV9qXASj5wqlXQFN,I reverted/converted in May 2024. This video was the turning in why I decided to take my shahada alhamdilullah.,3 weeks ago,@JapaneseMitsuye,UCwaI0Lgd9GQDMHsU2on2nkQ,3,,https://yt3.ggpht.com/s7Ve8O-_ThG0Nj9Vhvdpd0jvaYMt59BnTtRs57gev98jJNtRdyvuwU5gWGJp-zjHjKlfHNUX=s88-c-k-c0x00ffffff-no-rj,False,1770452766.968339,https://www.youtube.com/watch?v=INIG636SnU4
Ugxgv-PUR6OWM7OdWmN4AaABAg.A5ivswEV9qXANQ6nMPwmhb,"Islam mengajarakan untuk menyampekan ilmu yang kita ketahui, ,, karena ilmu yang bermangfaat untuk orang lain dan kebikan itu kan menjadi amal jariah kita di akhirat nanti. ..",5 months ago,@idocipp9936,UCBDd030qEYG78ljxCw6mR2w,2,,https://yt3.ggpht.com/ytc/AIdro_njLck8U5thz8qb0rwd8JajqaG8R4wlwxxU1Lyw2P5bkTs=s88-c-k-c0x00ffffff-no-rj,False,1759047966.970623,https://www.youtube.com/watch?v=INIG636SnU4
Ugxgv-PUR6OWM7OdWmN4AaABAg.A5ivswEV9qXANUzHAxl7lB,yeah mashaAllah tabarakalaah he is one of kind.,5 months ago,@jabriladan9401,UCy0lFF2Kfo3Bzgph83jCw9Q,1,,https://yt3.ggpht.com/ytc/AIdro_mtBMCovIWJe9t8ezXv99G4mwkHBNWjQOrCpKOlmJFHIA=s88-c-k-c0x00ffffff-no-rj,False,1759047966.972767,https://www.youtube.com/watch?v=INIG636SnU4
